customer_id,segment,acquisition_date,channel,country,status,company_name,account_tier
C000495,D2C,2023-02-21,SEO,US,At Risk,,
C000496,D2C,2024-10-26,Email,AU,Active,,
C000497,D2C,2022-09-11,Paid Ads,AU,At Risk,,
C000498,D2C,2023-11-12,Organic Social,US,Churned,,
C000499,D2C,2022-10-01,Paid Ads,US,Active,,
C000500,D2C,2024-07-30,Organic Social,UK,Active,,
C000501,D2C,2024-07-08,Email,US,Churned,,
C000502,D2C,2022-11-10,SEO,US,Active,,
C000503,D2C,2024-02-18,SEO,US,Active,,
C000504,D2C,2023-05-29,SEO,US,Active,,
C000505,D2C,2022-04-18,Paid Ads,UK,Active,,
C000506,D2C,2022-10-10,Paid Ads,US,Active,,
C000507,D2C,2022-06-13,Organic Social,US,Active,,
C000508,D2C,2022-08-01,Paid Ads,US,Active,,
C000509,D2C,2022-11-25,Organic Social,UK,Active,,
C000510,D2C,2022-07-16,Organic Social,US,Churned,,
C000511,D2C,2022-08-29,Paid Ads,CA,Active,,
C000512,D2C,2023-01-01,Sales,UK,Churned,,
C000513,D2C,2024-05-20,Organic Social,AU,Active,,
C000514,D2C,2023-05-22,SEO,CA,Active,,
C000515,D2C,2024-05-01,Email,US,Churned,,
C000516,D2C,2024-11-13,Referral,US,At Risk,,
C000517,D2C,2023-04-09,Email,CA,At Risk,,
C000518,D2C,2024-08-30,Organic Social,US,Active,,
C000519,D2C,2023-05-03,Referral,UK,Churned,,
C000520,D2C,2023-03-17,Email,CA,Active,,
C000521,D2C,2023-08-22,Paid Ads,UK,Active,,
C000522,D2C,2023-02-12,Email,US,Churned,,
C000523,D2C,2023-10-10,Paid Ads,AU,Churned,,
C000524,D2C,2024-03-04,SEO,US,At Risk,,
C000525,D2C,2022-10-26,Email,US,Churned,,
C000526,D2C,2024-11-02,SEO,US,Active,,
C000527,D2C,2022-07-19,SEO,CA,Active,,
C000528,D2C,2024-05-23,Paid Ads,US,Active,,
C000529,D2C,2024-06-24,Paid Ads,US,Churned,,
C000530,D2C,2022-09-23,SEO,CA,Churned,,
C000531,D2C,2023-06-22,Paid Ads,US,Churned,,
C000532,D2C,2022-07-08,Email,US,Churned,,
C000533,D2C,2024-03-07,Paid Ads,US,Churned,,
C000534,D2C,2024-10-23,Email,UK,Churned,,
C000535,D2C,2022-01-22,Referral,US,Churned,,
C000536,D2C,2023-10-02,Paid Ads,CA,Active,,
C000537,D2C,2023-11-15,Organic Social,US,Churned,,
C000538,D2C,2023-12-22,Organic Social,US,Churned,,
C000539,D2C,2024-06-16,Email,UK,Active,,
C000540,D2C,2022-03-09,Email,AU,At Risk,,
C000541,D2C,2024-08-07,Paid Ads,CA,Active,,
C000542,D2C,2024-05-03,Email,UK,Churned,,
C000543,D2C,2024-11-27,Organic Social,US,Active,,
C000544,D2C,2023-09-01,Referral,US,Active,,
C000545,D2C,2024-08-22,Organic Social,CA,Churned,,
C000546,D2C,2022-07-12,Paid Ads,US,Active,,
C000547,D2C,2022-07-14,Organic Social,US,Churned,,
C000548,D2C,2022-11-23,Organic Social,US,Churned,,
C000549,D2C,2023-05-16,Email,AU,Churned,,
C000550,D2C,2023-06-17,Organic Social,US,Churned,,
C000551,D2C,2022-05-27,Organic Social,UK,Active,,
C000552,D2C,2022-12-03,Referral,US,Churned,,
C000553,D2C,2023-11-07,Paid Ads,CA,Active,,
C000554,D2C,2023-06-05,Paid Ads,UK,Churned,,
C000555,D2C,2024-10-24,Paid Ads,US,Active,,
C000556,D2C,2022-12-09,Paid Ads,UK,Churned,,
C000557,D2C,2024-01-08,Paid Ads,US,Active,,
C000558,D2C,2024-05-26,Paid Ads,CA,Active,,
C000559,D2C,2024-08-02,Organic Social,AU,At Risk,,
C000560,D2C,2024-10-05,Organic Social,US,Churned,,
C000561,D2C,2024-02-21,Paid Ads,US,Active,,
C000562,D2C,2024-07-21,Organic Social,US,Active,,
C000563,D2C,2023-11-27,Email,US,Active,,
C000564,D2C,2023-05-20,Email,UK,Active,,
C000565,D2C,2023-12-06,Email,US,Active,,
C000566,D2C,2024-02-04,Paid Ads,US,Active,,
C000567,D2C,2022-10-07,Paid Ads,CA,Churned,,
C000568,D2C,,SEO,US,Active,,
C000569,D2C,2024-08-22,Email,US,Churned,,
C000570,D2C,2024-02-09,Paid Ads,US,Active,,
C000571,D2C,2023-05-09,Paid Ads,US,Active,,
C000572,D2C,2022-11-29,Paid Ads,CA,Churned,,
C000573,D2C,2023-12-07,Organic Social,US,Active,,
C000574,D2C,2022-04-09,Paid Ads,US,Churned,,
C000575,D2C,2023-02-15,Referral,UK,Churned,,
C000576,D2C,2024-01-11,SEO,US,Active,,
C000577,D2C,2024-05-03,Paid Ads,US,Churned,,
C000578,D2C,2023-12-30,Sales,US,Churned,,
C000579,D2C,2023-03-14,Paid Ads,US,Active,,
C000580,D2C,2024-03-27,Email,DE,Active,,
C000581,D2C,2023-07-11,Paid Ads,UK,Churned,,
C000582,D2C,2023-12-21,SEO,UK,Active,,
C000583,D2C,2023-11-16,SEO,AU,Active,,
C000584,D2C,2023-06-08,Sales,US,Active,,
C000585,D2C,2023-03-06,Organic Social,CA,Active,,
C000586,D2C,2023-04-21,Organic Social,UK,Active,,
C000587,D2C,2023-08-16,Paid Ads,UK,Active,,
C000588,D2C,2023-06-25,Email,DE,Active,,
C000589,D2C,2022-08-26,Email,UK,Churned,,
C000590,D2C,2024-02-01,Referral,US,Active,,
C000591,D2C,2024-10-23,Organic Social,CA,Active,,
C000592,D2C,2022-05-30,Referral,US,Churned,,
C000593,D2C,2024-09-16,Organic Social,CA,Active,,
C000594,D2C,2023-03-17,SEO,UK,At Risk,,
C000595,D2C,2023-12-02,Paid Ads,US,At Risk,,
C000596,D2C,2024-09-22,Organic Social,UK,Churned,,
C000597,D2C,2023-09-08,Paid Ads,US,Churned,,
C000598,D2C,2023-06-21,Sales,AU,Active,,
C000599,D2C,2024-10-22,Organic Social,US,At Risk,,
C000600,D2C,2024-03-07,Referral,AU,Active,,
C000601,D2C,2023-11-05,Email,US,Active,,
C000602,D2C,2024-11-10,SEO,UK,Active,,
C000603,D2C,2022-05-03,Organic Social,UK,Active,,
C000604,D2C,2024-03-06,Paid Ads,CA,Churned,,
C000605,D2C,2022-01-27,Email,US,Active,,
C000606,D2C,2022-11-01,SEO,UK,Active,,
C000607,D2C,2022-02-04,Paid Ads,AU,Churned,,
C000608,D2C,2024-02-29,Paid Ads,CA,Active,,
C000609,D2C,2023-12-09,Organic Social,DE,At Risk,,
C000610,D2C,2023-08-11,Paid Ads,UK,Active,,
C000611,D2C,2024-06-02,Referral,UK,At Risk,,
C000612,D2C,2023-10-05,SEO,US,Churned,,
C000613,D2C,2022-07-18,Organic Social,US,Active,,
C000614,D2C,2022-05-19,Paid Ads,US,Churned,,
C000615,D2C,2022-06-13,Paid Ads,AU,Active,,
C000616,D2C,2023-06-06,Organic Social,CA,Churned,,
C000617,D2C,2022-07-15,Organic Social,US,Active,,
C000618,D2C,2022-08-24,Organic Social,US,Active,,
C000619,D2C,,SEO,DE,At Risk,,
C000620,D2C,2023-04-20,Email,UK,At Risk,,
C000621,D2C,2022-12-08,SEO,US,At Risk,,
C000622,D2C,2024-08-27,Organic Social,CA,Churned,,
C000623,D2C,2024-08-13,Organic Social,AU,Active,,
C000624,D2C,2023-07-27,Paid Ads,UK,Active,,
C000625,D2C,2023-03-28,Organic Social,CA,Active,,
C000626,D2C,2023-11-19,Referral,US,At Risk,,
C000627,D2C,2022-04-04,Referral,UK,Active,,
C000628,D2C,,Email,US,Active,,
C000629,D2C,2023-07-24,Email,CA,Churned,,
C000630,D2C,2022-03-19,Paid Ads,CA,At Risk,,
C000631,D2C,2024-03-25,Organic Social,UK,Active,,
C000632,D2C,2022-05-26,Referral,UK,Active,,
C000633,D2C,2023-12-22,Referral,CA,At Risk,,
C000634,D2C,2023-08-12,Paid Ads,US,Churned,,
C000635,D2C,2024-10-04,Referral,AU,Active,,
C000636,D2C,2023-11-19,Paid Ads,US,Churned,,
C000637,D2C,2022-07-12,SEO,AU,Churned,,
C000638,D2C,2023-05-06,Paid Ads,US,Churned,,
C000639,D2C,2023-06-03,Paid Ads,UK,Active,,
C000640,D2C,2024-08-15,Organic Social,UK,Active,,
C000641,D2C,,Organic Social,US,Active,,
C000642,D2C,2022-08-24,Organic Social,CA,Churned,,
C000643,D2C,2024-07-23,Organic Social,US,Active,,
C000644,D2C,2023-10-08,SEO,US,Churned,,
C000645,D2C,2024-08-01,Paid Ads,US,Active,,
C000646,D2C,2023-09-12,Email,AU,Churned,,
C000647,D2C,2024-11-28,Referral,US,Active,,
C000648,D2C,2024-02-20,Organic Social,UK,Active,,
C000649,D2C,2023-12-07,Referral,UK,Churned,,
C000650,D2C,2023-04-20,SEO,UK,Active,,
C000651,D2C,2023-05-30,Paid Ads,US,Active,,
C000652,D2C,2022-02-15,SEO,US,Active,,
C000653,D2C,2022-02-19,Organic Social,CA,At Risk,,
C000654,D2C,2024-06-07,Organic Social,US,Active,,
C000655,D2C,2023-11-27,Organic Social,US,Churned,,
C000656,D2C,2023-01-11,Organic Social,US,Churned,,
C000657,D2C,2022-05-28,Paid Ads,UK,Active,,
C000658,D2C,2023-01-21,Paid Ads,US,Churned,,
C000659,D2C,2023-05-28,Paid Ads,US,Churned,,
C000660,D2C,2022-02-15,Paid Ads,UK,Churned,,
C000661,D2C,2022-03-01,Paid Ads,DE,Active,,
C000662,D2C,2022-01-20,Email,US,Churned,,
C000663,D2C,2024-11-22,Paid Ads,CA,Churned,,
C000664,D2C,2024-05-22,Email,US,Active,,
C000665,D2C,2023-04-28,Paid Ads,US,Churned,,
C000666,D2C,2024-07-03,Organic Social,US,Active,,
C000667,D2C,2023-10-17,Referral,UK,Active,,
C000668,D2C,2022-05-19,SEO,AU,Churned,,
C000669,D2C,2023-07-10,Paid Ads,UK,Active,,
C000670,D2C,2024-04-20,Email,CA,Active,,
C000671,D2C,2022-04-14,Organic Social,US,Active,,
C000672,D2C,2024-07-21,Paid Ads,CA,Active,,
C000673,D2C,2022-05-06,Email,UK,Active,,
C000674,D2C,2022-06-14,Paid Ads,AU,Churned,,
C000675,D2C,2022-10-21,Referral,US,Churned,,
C000676,D2C,2023-01-29,Paid Ads,US,Churned,,
C000677,D2C,2024-02-22,Email,CA,Churned,,
C000678,D2C,2022-06-22,Organic Social,US,Active,,
C000679,D2C,2024-01-23,SEO,US,Active,,
C000680,D2C,2024-09-12,Paid Ads,US,Active,,
C000681,D2C,2023-02-13,Email,UK,At Risk,,
C000682,D2C,2024-10-03,Email,US,Churned,,
C000683,D2C,2024-05-05,Paid Ads,UK,Active,,
C000684,D2C,2022-06-30,Paid Ads,US,Active,,
C000685,D2C,2024-04-09,Organic Social,UK,Active,,
C000686,D2C,2022-03-15,Paid Ads,CA,Active,,
C000687,D2C,2024-10-21,Email,US,Active,,
C000688,D2C,2022-10-05,Paid Ads,US,Churned,,
C000689,D2C,2024-05-04,SEO,CA,At Risk,,
C000690,D2C,2024-10-24,Referral,CA,Active,,
C000691,D2C,2023-05-06,Paid Ads,US,Churned,,
C000692,D2C,2024-11-23,Paid Ads,US,Active,,
C000693,D2C,2022-01-11,Paid Ads,US,Churned,,
C000694,D2C,2022-03-22,Organic Social,US,At Risk,,
C000695,D2C,2024-10-04,SEO,US,Active,,
C000696,D2C,2024-07-17,Paid Ads,US,Active,,
C000697,D2C,2022-04-24,Email,UK,At Risk,,
C000698,D2C,2023-07-31,Organic Social,UK,Active,,
C000699,D2C,2024-08-12,Organic Social,DE,Churned,,
C000700,D2C,2022-08-25,Paid Ads,CA,Churned,,
C000701,D2C,2023-06-19,Email,US,Active,,
C000702,D2C,2023-05-05,Paid Ads,US,Churned,,
C000703,D2C,2023-10-14,Organic Social,US,Active,,
C000704,D2C,2023-01-25,Paid Ads,CA,Churned,,
C000705,D2C,2022-10-25,Paid Ads,UK,Active,,
C000706,D2C,2022-10-15,Organic Social,US,Active,,
C000707,D2C,2022-06-09,Paid Ads,US,Churned,,
C000708,D2C,2023-07-05,Referral,US,Churned,,
C000709,D2C,2023-02-28,Paid Ads,CA,Churned,,
C000710,D2C,2023-04-24,Organic Social,UK,Active,,
C000711,D2C,2022-01-22,SEO,DE,Active,,
C000712,D2C,2023-11-22,Referral,US,Active,,
C000713,D2C,2024-02-23,Organic Social,US,Churned,,
C000714,D2C,2022-06-28,Organic Social,UK,Churned,,
C000715,D2C,2022-03-17,Paid Ads,US,Active,,
C000716,D2C,2023-11-17,Organic Social,AU,Active,,
C000717,D2C,2024-10-24,Paid Ads,US,Active,,
C000718,D2C,2024-09-27,Paid Ads,US,Active,,
C000719,D2C,2024-07-23,Paid Ads,US,Active,,
C000720,D2C,2022-10-07,Email,AU,Active,,
C000721,D2C,2022-10-30,Paid Ads,CA,Churned,,
C000722,D2C,2024-07-04,Organic Social,DE,Active,,
C000723,D2C,2023-04-19,Email,US,At Risk,,
C000724,D2C,2023-11-08,Organic Social,UK,Churned,,
C000725,D2C,2023-07-29,Organic Social,US,Churned,,
C000726,D2C,2022-01-01,,US,Churned,,
C000727,D2C,2024-09-08,Organic Social,US,Churned,,
C000728,D2C,2022-09-04,Organic Social,US,Active,,
C000729,D2C,2022-06-23,Organic Social,US,Churned,,
C000730,D2C,2022-09-12,SEO,CA,Churned,,
C000731,D2C,2024-03-01,Organic Social,AU,Churned,,
C000732,D2C,2023-11-09,Paid Ads,UK,Churned,,
C000733,D2C,2022-02-22,Paid Ads,US,Churned,,
C000734,D2C,2024-02-13,Paid Ads,US,Active,,
C000735,D2C,2024-04-30,Organic Social,CA,At Risk,,
C000736,D2C,2024-10-09,Referral,US,Active,,
C000737,D2C,2024-06-14,SEO,US,Churned,,
C000738,D2C,2024-03-31,Referral,US,Active,,
C000739,D2C,2023-07-09,Organic Social,UK,At Risk,,
C000740,D2C,2023-11-01,SEO,UK,Active,,
C000741,D2C,2022-07-31,SEO,US,Churned,,
C000742,D2C,2022-12-12,,US,Active,,
C000743,D2C,2022-02-14,Organic Social,UK,Churned,,
C000744,D2C,2022-06-17,Email,AU,Active,,
C000745,D2C,2022-03-05,Referral,CA,Churned,,
C000746,D2C,2024-11-10,Referral,CA,Active,,
C000747,D2C,2024-01-04,Paid Ads,AU,Active,,
C000748,D2C,2022-11-10,Paid Ads,US,Churned,,
C000749,D2C,2022-10-20,SEO,UK,Churned,,
C000750,D2C,2022-11-11,Organic Social,US,Active,,
C000751,D2C,2022-07-17,SEO,CA,Active,,
C000752,D2C,2023-12-02,Organic Social,UK,Active,,
C000753,D2C,2023-10-15,Email,US,Active,,
C000754,D2C,2024-06-07,SEO,US,Active,,
C000755,D2C,2023-08-31,Email,UK,Churned,,
C000756,D2C,2023-01-25,Paid Ads,AU,Churned,,
C000757,D2C,2024-08-04,Referral,US,Active,,
C000758,D2C,2023-03-19,Referral,CA,Active,,
C000759,D2C,2022-03-16,SEO,DE,Active,,
C000760,D2C,2023-07-20,Organic Social,US,Active,,
C000761,D2C,2024-03-08,Paid Ads,UK,Active,,
C000762,D2C,2023-12-09,Paid Ads,US,Churned,,
C000763,D2C,2022-06-18,Organic Social,US,At Risk,,
C000764,D2C,2022-12-12,Referral,US,Active,,
C000765,D2C,2023-08-23,Referral,AU,Active,,
C000766,D2C,2023-04-22,Referral,DE,Active,,
C000767,D2C,2024-11-22,Organic Social,US,Active,,
C000768,D2C,2024-05-24,Paid Ads,UK,Churned,,
C000769,D2C,2022-06-14,Organic Social,US,Active,,
C000770,D2C,2022-09-05,Paid Ads,US,Churned,,
C000771,D2C,2024-02-09,Paid Ads,CA,Churned,,
C000772,D2C,2024-08-23,Organic Social,CA,Active,,
C000773,D2C,2022-03-01,Organic Social,CA,Churned,,
C000774,D2C,,Email,UK,Active,,
C000775,D2C,2023-02-11,Paid Ads,UK,Active,,
C000776,D2C,2022-08-23,Referral,US,Active,,
C000777,D2C,2023-06-22,Paid Ads,US,Active,,
C000778,D2C,2023-09-01,Organic Social,US,Active,,
C000779,D2C,2022-05-19,Email,US,Active,,
C000780,D2C,2023-10-18,Paid Ads,US,Churned,,
C000781,D2C,2024-09-10,Email,US,Active,,
C000782,D2C,2023-09-24,Organic Social,DE,Active,,
C000783,D2C,2023-04-16,Paid Ads,CA,Active,,
C000784,D2C,2024-03-17,Paid Ads,US,Churned,,
C000785,D2C,2024-07-13,Paid Ads,UK,Churned,,
C000786,D2C,2022-01-25,Organic Social,US,Active,,
C000787,D2C,,Paid Ads,UK,Churned,,
C000788,D2C,2023-12-07,Paid Ads,US,Active,,
C000789,D2C,2022-02-26,Paid Ads,US,Churned,,
C000790,D2C,2023-12-04,Paid Ads,AU,Churned,,
C000791,D2C,2023-02-10,Paid Ads,US,At Risk,,
C000792,D2C,2022-07-18,Organic Social,AU,Churned,,
C000793,D2C,2023-07-18,Organic Social,US,Active,,
C000794,D2C,2023-10-28,Sales,UK,Active,,
C000795,D2C,2024-07-23,Referral,US,Churned,,
C000796,D2C,2022-06-11,Email,US,Churned,,
C000797,D2C,2023-10-14,Paid Ads,US,Churned,,
C000798,D2C,2024-08-25,Organic Social,US,Active,,
C000799,D2C,2024-05-01,Organic Social,CA,Churned,,
C000800,D2C,2024-11-25,Paid Ads,AU,At Risk,,
C000801,D2C,2023-08-17,Paid Ads,US,At Risk,,
C000802,D2C,2024-03-25,Organic Social,US,Churned,,
C000803,D2C,2024-08-09,Paid Ads,CA,At Risk,,
C000804,D2C,2024-03-22,Paid Ads,UK,Churned,,
C000805,D2C,2024-01-02,Email,US,Active,,
C000806,D2C,2024-01-28,SEO,US,Active,,
C000807,D2C,2022-02-04,Paid Ads,US,Churned,,
C000808,D2C,2024-11-17,Paid Ads,AU,Active,,
C000809,D2C,2023-06-06,Organic Social,US,Active,,
C000810,D2C,2024-02-22,Organic Social,UK,Active,,
C000811,D2C,2023-07-13,Referral,UK,Churned,,
C000812,D2C,2022-02-15,Organic Social,US,At Risk,,
C000813,D2C,2023-07-04,Paid Ads,US,Churned,,
C000814,D2C,2024-05-30,Organic Social,UK,Active,,
C000815,D2C,2022-06-01,Organic Social,CA,Churned,,
C000816,D2C,2024-09-24,Paid Ads,US,Active,,
C000817,D2C,2023-09-21,Paid Ads,US,Churned,,
C000818,D2C,2024-08-23,Referral,US,Churned,,
C000819,D2C,2023-01-22,Organic Social,CA,Churned,,
C000820,D2C,2023-02-07,Referral,AU,Active,,
C000821,D2C,2022-06-09,Paid Ads,CA,Churned,,
C000822,D2C,2024-03-28,Email,US,Active,,
C000823,D2C,2023-10-25,,AU,Active,,
C000824,D2C,2024-07-28,Email,US,Active,,
C000825,D2C,2023-10-01,Organic Social,UK,Active,,
C000826,D2C,2022-02-22,Email,US,Active,,
C000827,D2C,2024-06-10,SEO,US,Active,,
C000828,D2C,2023-12-17,Email,UK,Churned,,
C000829,D2C,2023-04-30,SEO,US,Churned,,
C000830,D2C,2023-02-08,Organic Social,UK,Active,,
C000831,D2C,2024-01-10,Organic Social,UK,Active,,
C000832,D2C,2022-04-27,Email,DE,Churned,,
C000833,D2C,2024-09-20,Paid Ads,UK,At Risk,,
C000834,D2C,2024-11-24,Paid Ads,UK,Active,,
C000835,D2C,2023-06-09,,CA,Active,,
C000836,D2C,2022-01-26,Paid Ads,CA,Churned,,
C000837,D2C,,Email,UK,Active,,
C000838,D2C,2022-10-27,,UK,Churned,,
C000839,D2C,2023-12-31,Referral,UK,Active,,
C000840,D2C,2022-12-18,Email,AU,Active,,
C000841,D2C,2023-05-28,SEO,UK,Churned,,
C000842,D2C,2023-03-17,SEO,US,Churned,,
C000843,D2C,2023-07-25,Email,CA,Active,,
C000844,D2C,2024-10-28,Paid Ads,DE,Active,,
C000845,D2C,2023-08-31,Email,AU,Active,,
C000846,D2C,2022-12-01,Organic Social,US,Active,,
C000847,D2C,2024-10-08,Organic Social,US,Active,,
C000848,D2C,2024-08-29,Paid Ads,US,Active,,
C000849,D2C,2024-09-09,Organic Social,CA,Active,,
C000850,D2C,2024-05-24,Email,US,At Risk,,
C000851,D2C,2024-01-30,Paid Ads,AU,Active,,
C000852,D2C,2022-04-03,Paid Ads,UK,Churned,,
C000853,D2C,2023-09-07,SEO,US,Active,,
C000854,D2C,2022-12-06,Paid Ads,US,Churned,,
C000855,D2C,2023-10-25,Paid Ads,US,Churned,,
C000856,D2C,2024-01-20,Paid Ads,US,Active,,
C000857,D2C,2023-04-18,Organic Social,UK,Active,,
C000858,D2C,2023-03-30,Email,UK,Active,,
C000859,D2C,2023-10-18,Referral,CA,Active,,
C000860,D2C,2024-11-01,Organic Social,US,Active,,
C000861,D2C,2023-05-14,Email,CA,Churned,,
C000862,D2C,2022-08-27,Email,AU,Churned,,
C000863,D2C,2023-12-09,SEO,US,Churned,,
C000864,D2C,2023-01-09,Paid Ads,CA,Churned,,
C000865,D2C,2022-04-20,Referral,US,Churned,,
C000866,D2C,2023-07-21,Organic Social,UK,Churned,,
C000867,D2C,2023-02-13,Referral,UK,Active,,
C000868,D2C,2024-04-17,Paid Ads,UK,Active,,
C000869,D2C,2023-09-03,Email,US,Churned,,
C000870,D2C,2022-07-07,Paid Ads,US,At Risk,,
C000871,D2C,2023-02-08,Email,US,Churned,,
C000872,D2C,2024-08-19,Paid Ads,US,Churned,,
C000873,D2C,2023-02-19,Paid Ads,UK,Churned,,
C000874,D2C,2024-08-29,SEO,US,Active,,
C000875,D2C,2022-04-06,Sales,US,Active,,
C000876,D2C,2023-01-28,Paid Ads,CA,Churned,,
C000877,D2C,2024-07-05,Paid Ads,CA,Churned,,
C000878,D2C,2023-02-12,Organic Social,UK,Active,,
C000879,D2C,2023-02-14,SEO,US,At Risk,,
C000880,D2C,2022-05-23,Paid Ads,CA,Active,,
C000881,D2C,2024-11-19,Email,US,Active,,
C000882,D2C,2023-10-06,Paid Ads,UK,Churned,,
C000883,D2C,2023-01-14,Email,UK,Active,,
C000884,D2C,2023-06-18,Organic Social,US,Churned,,
C000885,D2C,2024-01-20,Organic Social,UK,Active,,
C000886,D2C,2024-11-12,Referral,US,At Risk,,
C000887,D2C,2022-04-05,Referral,DE,Churned,,
C000888,D2C,2024-04-29,Paid Ads,US,Active,,
C000889,D2C,2023-06-30,Referral,US,Churned,,
C000890,D2C,2022-11-04,SEO,CA,Active,,
C000891,D2C,2022-03-07,Paid Ads,US,Churned,,
C000892,D2C,2023-10-27,Paid Ads,UK,Active,,
C000893,D2C,2022-05-22,SEO,US,Active,,
C000894,D2C,2023-09-22,Organic Social,CA,Active,,
C000895,D2C,2023-05-31,SEO,US,Churned,,
C000896,D2C,2024-09-20,Organic Social,DE,Active,,
C000897,D2C,2023-04-14,Paid Ads,CA,Churned,,
C000898,D2C,2024-03-14,Paid Ads,US,Active,,
C000899,D2C,2024-03-11,Organic Social,CA,Active,,
C000900,D2C,2024-07-14,SEO,US,Active,,
C000901,D2C,2023-12-28,SEO,UK,Active,,
C000902,D2C,2024-09-03,Organic Social,US,Churned,,
C000903,D2C,2023-02-21,Referral,CA,Churned,,
C000904,D2C,2022-12-26,Paid Ads,UK,Churned,,
C000905,D2C,2022-01-13,Paid Ads,US,Active,,
C000906,D2C,2022-07-25,Paid Ads,AU,Active,,
C000907,D2C,2024-10-08,Referral,US,Active,,
C000908,D2C,2023-11-30,Email,DE,Churned,,
C000909,D2C,2022-09-27,SEO,UK,Churned,,
C000910,D2C,2023-03-31,Referral,US,At Risk,,
C000911,D2C,2024-04-06,Organic Social,US,Active,,
C000912,D2C,2023-04-14,SEO,UK,Churned,,
C000913,D2C,2022-06-03,Paid Ads,UK,Churned,,
C000914,D2C,2022-04-20,Email,US,Active,,
C000915,D2C,2022-06-08,SEO,UK,Churned,,
C000916,D2C,2024-08-20,Organic Social,AU,Active,,
C000917,D2C,,Referral,UK,Churned,,
C000918,D2C,2024-05-20,Email,AU,Active,,
C000919,D2C,2023-03-03,SEO,US,Churned,,
C000920,D2C,2022-03-27,Referral,UK,Churned,,
C000921,D2C,2023-02-13,Email,AU,Active,,
C000922,D2C,2022-04-01,Referral,US,Churned,,
C000923,D2C,2023-09-23,Paid Ads,UK,Churned,,
C000924,D2C,2024-06-06,Sales,US,Active,,
C000925,D2C,2022-02-15,Referral,UK,Active,,
C000926,D2C,2024-07-19,Email,AU,Active,,
C000927,D2C,2023-11-27,SEO,US,Churned,,
C000928,D2C,2022-07-03,Organic Social,CA,Active,,
C000929,D2C,2023-09-21,Paid Ads,US,Churned,,
C000930,D2C,2024-05-05,Referral,DE,Active,,
C000931,D2C,2024-11-04,Paid Ads,CA,Active,,
C000932,D2C,2023-09-24,Paid Ads,US,Active,,
C000933,D2C,2023-08-12,SEO,US,Churned,,
C000934,D2C,,Paid Ads,US,Churned,,
C000935,D2C,2022-04-05,SEO,US,Churned,,
C000936,D2C,2024-01-07,Email,UK,Active,,
C000937,D2C,2023-10-12,Paid Ads,US,Active,,
C000938,D2C,2024-04-12,Paid Ads,US,Active,,
C000939,D2C,2022-04-12,Referral,UK,Active,,
C000940,D2C,2023-12-03,Paid Ads,CA,Active,,
C000941,D2C,2023-05-20,Email,US,Active,,
C000942,D2C,2023-04-08,Referral,CA,Active,,
C000943,D2C,2024-09-11,Referral,US,Active,,
C000944,D2C,2024-02-07,Organic Social,US,Active,,
C000945,D2C,2024-04-08,Paid Ads,CA,Active,,
C000946,D2C,2022-08-23,Organic Social,AU,Churned,,
C000947,D2C,2023-04-30,Paid Ads,CA,Active,,
C000948,D2C,2022-08-04,Email,US,Active,,
C000949,D2C,2023-05-03,Organic Social,AU,Active,,
C000950,D2C,2023-11-10,Paid Ads,DE,Churned,,
C000951,D2C,2024-06-30,Sales,UK,Active,,
C000952,D2C,2024-02-16,Paid Ads,US,Churned,,
C000953,D2C,2023-09-22,Email,US,Active,,
C000954,D2C,2023-05-16,Paid Ads,UK,Churned,,
C000955,D2C,,Paid Ads,UK,Active,,
C000956,D2C,2024-10-07,Paid Ads,UK,Active,,
C000957,D2C,2022-11-21,SEO,CA,Churned,,
C000958,D2C,2024-04-01,Organic Social,CA,Churned,,
C000959,D2C,2023-11-05,Paid Ads,AU,Churned,,
C000960,D2C,2023-03-30,SEO,UK,Active,,
C000961,D2C,2022-03-28,Referral,US,Churned,,
C000962,D2C,2024-08-02,Organic Social,UK,Active,,
C000963,D2C,2023-08-18,Referral,US,Active,,
C000964,D2C,2022-05-01,SEO,UK,Churned,,
C000965,D2C,2024-03-03,Organic Social,US,Active,,
C000966,D2C,2022-03-09,Organic Social,UK,Active,,
C000967,D2C,2023-12-23,Paid Ads,UK,Active,,
C000968,D2C,2024-05-10,Paid Ads,AU,At Risk,,
C000969,D2C,2024-08-13,SEO,US,Active,,
C000970,D2C,2023-06-13,Organic Social,UK,Churned,,
C000971,D2C,2023-07-31,Organic Social,US,Active,,
C000972,D2C,2022-03-08,Paid Ads,AU,Churned,,
C000973,D2C,2022-12-31,Organic Social,UK,Churned,,
C000974,D2C,2023-04-19,Paid Ads,CA,Active,,
C000975,D2C,2023-05-31,Referral,US,At Risk,,
C000976,D2C,2022-06-27,Referral,US,At Risk,,
C000977,D2C,2024-01-08,Paid Ads,US,Churned,,
C000978,D2C,2022-05-15,Paid Ads,UK,Active,,
C000979,D2C,2023-01-01,Organic Social,US,Active,,
C000980,D2C,2023-03-07,,US,Churned,,
C000981,D2C,2024-02-25,Organic Social,CA,At Risk,,
C000982,D2C,2024-10-01,Email,US,At Risk,,
C000983,D2C,2023-04-16,Referral,AU,Churned,,
C000984,D2C,2022-11-24,SEO,US,Churned,,
C000985,D2C,2023-11-14,Paid Ads,AU,Churned,,
C000986,D2C,2023-07-27,Email,US,Churned,,
C000987,D2C,2022-12-05,SEO,AU,Churned,,
C000988,D2C,2024-06-27,Organic Social,US,Active,,
